class,split,mean_intensity,std_intensity,dynamic_range,underexposed,overexposed,low_dynamic_range
tuberculosis,test,120.42149390243902,61.79346118257762,251,False,False,False
tuberculosis,test,165.45199584960938,66.53587887583119,255,False,False,False
tuberculosis,test,163.30780029296875,55.05209935487531,252,False,False,False
tuberculosis,test,85.9742956161499,56.09316715534632,255,False,False,False
tuberculosis,test,118.19889831542969,64.80533016328913,255,False,False,False
tuberculosis,test,164.55205535888672,54.350965345404894,250,False,False,False
tuberculosis,test,73.1826400756836,64.66173719522781,255,False,False,False
tuberculosis,test,130.528046189693,70.73830547861466,231,False,False,False
tuberculosis,test,117.06237030029297,68.17880913208856,251,False,False,False
tuberculosis,test,147.5268783569336,55.949243725363786,255,False,False,False
tuberculosis,test,173.5447841026971,38.412159625457335,189,False,False,False
tuberculosis,test,120.04106521606445,75.88606131134652,255,False,False,False
normal,test,118.08150863647461,73.85912753811505,252,False,False,False
normal,test,119.21639156341553,71.36430757875739,255,False,False,False
normal,test,113.01577377319336,74.96941473771858,249,False,False,False
normal,test,123.54987239837646,55.701411605724616,255,False,False,False
normal,test,138.4988339640269,61.85355504674708,255,False,False,False
normal,test,112.69226837158203,61.66854067044724,252,False,False,False
normal,test,121.55919933319092,45.85435523562423,255,False,False,False
normal,test,132.02921390533447,65.32133597943134,255,False,False,False
normal,test,108.3279800415039,54.22746990102925,255,False,False,False
normal,test,110.81139850616455,67.69545142335909,255,False,False,False
normal,test,116.48416805267334,73.5054884384288,255,False,False,False
normal,test,142.61778259277344,46.69900993198921,255,False,False,False
normal,test,141.98498439788818,73.87012340747683,255,False,False,False
normal,test,115.58153995931366,62.922112409016464,255,False,False,False
normal,test,129.2435007095337,68.9960978566112,255,False,False,False
normal,test,145.89873123168945,51.38358343284828,255,False,False,False
normal,test,120.12319946289062,73.53295640047993,255,False,False,False
normal,test,107.64142799377441,70.111536773628,255,False,False,False
normal,test,157.28522491455078,61.563038152153524,249,False,False,False
normal,test,115.22513580322266,71.90127685365896,255,False,False,False
normal,test,124.92320251464844,47.367983010547874,255,False,False,False
normal,test,111.62015342712402,60.80105763781061,255,False,False,False
normal,test,123.78598022460938,53.803675926389936,255,False,False,False
normal,test,148.41989517211914,61.98355663973738,255,False,False,False
normal,test,171.7165641784668,52.81515873409331,254,False,False,False
normal,test,127.12536239624023,68.24619618573331,255,False,False,False
normal,test,118.79568862915039,68.51879993176387,253,False,False,False
normal,test,92.65738105773926,74.83261345394752,255,False,False,False
normal,test,125.41465759277344,50.772195508868,255,False,False,False
normal,test,147.76332187652588,64.62894434600989,254,False,False,False
normal,test,155.99365615844727,55.42495157002053,254,False,False,False
normal,test,166.8873634338379,45.01102266650012,250,False,False,False
normal,test,118.72620488823185,64.55568466510846,255,False,False,False
normal,test,109.61909103393555,37.07664223000393,241,False,False,False
normal,test,134.75200653076172,72.54368506261805,252,False,False,False
normal,test,122.42929744720459,45.67202755970591,255,False,False,False
normal,test,123.04541012470116,57.51187616612484,255,False,False,False
normal,test,150.30825996398926,73.7112767207718,255,False,False,False
normal,test,119.72046661376953,77.39855339345858,255,False,False,False
normal,test,129.43513870239258,68.30329086517041,253,False,False,False
normal,test,135.19077682495117,69.20379838331773,251,False,False,False
normal,test,122.2785758972168,69.46157920541374,255,False,False,False
normal,test,182.00170516967773,44.16271459850877,254,False,False,False
normal,test,153.9289894104004,63.31381549994794,251,False,False,False
normal,test,115.48426087774637,66.86048047208386,255,False,False,False
normal,test,172.9833221435547,47.17460361447249,255,False,False,False
normal,test,169.77315711975098,53.90150704744188,255,False,False,False
normal,test,108.08644485473633,70.84474470380077,255,False,False,False
normal,test,129.8704710006714,61.44129929183378,255,False,False,False
normal,test,122.36213493347168,64.57092543295684,255,False,False,False
normal,test,114.04663181304932,53.3212794923998,255,False,False,False
normal,test,133.9205318331306,57.77840947433212,255,False,False,False
normal,test,116.61604996061385,64.90608337060897,255,False,False,False
normal,test,159.79306030273438,47.31646631001902,255,False,False,False
normal,test,135.82777786254883,61.85117782196493,255,False,False,False
normal,test,123.19819641113281,73.36231124594342,253,False,False,False
normal,test,119.12533569335938,68.90612621257733,253,False,False,False
normal,test,146.76745510101318,62.14052611145243,255,False,False,False
normal,test,124.14298152923584,63.267984616804334,255,False,False,False
normal,test,127.20203399658203,70.91389358567223,255,False,False,False
normal,test,169.06917190551758,60.49735128754911,254,False,False,False
normal,test,113.0165958404541,71.75950990981039,255,False,False,False
normal,test,140.4973932096319,55.40157926463571,255,False,False,False
normal,test,91.07292175292969,70.3490760994095,255,False,False,False
normal,test,125.61868000030518,71.15662441811784,255,False,False,False
normal,test,112.20629501342773,66.2114542053253,255,False,False,False
normal,test,130.15532684326172,61.07368991121564,255,False,False,False
normal,test,131.6735963821411,62.068972465587095,255,False,False,False
normal,test,125.51666736602783,68.93702568039349,255,False,False,False
normal,test,132.99726486206055,46.48292322439591,255,False,False,False
normal,test,125.20269775390625,73.78686257670488,252,False,False,False
normal,test,148.97754573822021,72.05809931499587,255,False,False,False
normal,test,104.9132776260376,74.80519749655903,255,False,False,False
normal,test,120.23273372650146,61.81197597558576,255,False,False,False
normal,test,101.14036178588867,74.00942660908365,255,False,False,False
normal,test,140.28868007659912,68.94796062573,255,False,False,False
normal,test,64.27498435974121,82.86949281222068,255,True,False,False
normal,test,153.6472586908284,49.37867867778221,255,False,False,False
normal,test,112.93620872497559,69.39194429377595,255,False,False,False
normal,test,134.30360507965088,64.57875669831412,255,False,False,False
normal,test,102.10531616210938,42.4384006154739,213,False,False,False
normal,test,117.25159740447998,64.65332137324668,255,False,False,False
normal,test,119.14787292480469,50.34358329357742,255,False,False,False
normal,test,113.00176239013672,68.6032833677612,255,False,False,False
normal,test,140.70900344848633,55.40583259472836,243,False,False,False
normal,test,104.00128841400146,67.3180708657075,255,False,False,False
normal,test,124.49545192718506,66.80793374276006,255,False,False,False
normal,test,118.18195247650146,71.09254071629556,255,False,False,False
normal,test,175.5062484741211,55.32817608145525,253,False,False,False
normal,test,167.1324005126953,48.256375406213934,247,False,False,False
normal,test,98.9794692993164,46.06479341980356,217,False,False,False
normal,test,108.04154205322266,62.993881749174506,255,False,False,False
normal,test,139.9817352294922,55.968547044899275,255,False,False,False
normal,test,123.30409240722656,46.34725586874319,255,False,False,False
normal,test,113.39535556174731,60.90590575915596,255,False,False,False
normal,test,121.91096878051758,67.83592724008628,255,False,False,False
normal,test,117.4631597998552,60.11528154570002,255,False,False,False
normal,test,93.7232141494751,63.4315946426659,255,False,False,False
normal,test,139.6881628036499,83.70960147684394,255,False,False,False
normal,test,107.54562759399414,46.171213615763044,255,False,False,False
normal,test,110.1806697845459,70.3304031490041,255,False,False,False
normal,test,113.91220474243164,70.5911063606918,254,False,False,False
normal,test,94.76814842224121,61.9050854810577,255,False,False,False
normal,test,151.43597412109375,55.71769063423763,255,False,False,False
normal,test,153.60919952392578,71.478683403306,255,False,False,False
normal,test,117.36969087557323,64.40016364724485,255,False,False,False
normal,test,113.54920482635498,73.02012995091755,255,False,False,False
normal,test,123.91823959350586,71.84104270209174,255,False,False,False
normal,test,96.3728256225586,73.71686176077712,255,False,False,False
normal,test,122.56347981139753,65.10510258612469,255,False,False,False
normal,test,107.3455810546875,58.200576791857735,255,False,False,False
normal,test,146.3858766555786,58.253023512812064,255,False,False,False
normal,test,134.23513507843018,70.39485693807285,255,False,False,False
normal,test,113.6626314360468,62.44438907767691,255,False,False,False
normal,test,123.00439929962158,70.27958066394292,255,False,False,False
normal,test,123.75004196166992,68.5874671369915,251,False,False,False
normal,test,179.4611701965332,45.68688399796629,250,False,False,False
normal,test,135.3146514892578,63.66823951608842,254,False,False,False
normal,test,92.3420581817627,84.69924877144214,255,False,False,False
normal,test,154.1559600830078,59.472887729433495,255,False,False,False
normal,test,142.41382598876953,61.560751250675956,255,False,False,False
normal,test,176.6400260925293,51.22333194004079,254,False,False,False
normal,test,157.36815929412842,61.93943370708043,255,False,False,False
normal,test,113.23984336853027,64.30459779606836,255,False,False,False
normal,test,123.27493667602539,68.07409253950331,253,False,False,False
normal,test,163.96653652191162,63.058656761026,255,False,False,False
normal,test,111.74555206298828,69.75240619333884,255,False,False,False
normal,test,164.64473342895508,51.536584643242605,249,False,False,False
normal,test,110.95927290866315,60.80249713883174,255,False,False,False
normal,test,149.6723928381958,70.29769996663671,255,False,False,False
normal,test,135.0154037475586,65.28104576417572,255,False,False,False
normal,test,146.1942901611328,53.332906179790264,255,False,False,False
normal,test,124.85715103149414,65.86183233915436,254,False,False,False
normal,test,114.14784240722656,72.32302856869457,255,False,False,False
normal,test,109.66046524047852,71.21182749026168,244,False,False,False
normal,test,144.08975219726562,56.37247220516058,255,False,False,False
normal,test,162.5376205444336,55.12325531449587,251,False,False,False
normal,test,105.77439975738525,67.73738444668994,255,False,False,False
normal,test,123.0391263961792,52.786717926177054,255,False,False,False
normal,test,130.49408380587474,63.47499391167242,255,False,False,False
normal,test,118.25615129406113,56.94522497735206,255,False,False,False
normal,test,126.2185697555542,64.18081615124487,255,False,False,False
normal,test,148.07722854614258,75.61477293130348,254,False,False,False
normal,test,132.43026733398438,70.2121373371965,247,False,False,False
normal,test,135.7436045226532,62.743357301095145,255,False,False,False
normal,test,106.94544696807861,37.050818088613035,254,False,False,False
normal,test,120.09587478637695,64.00484714567564,251,False,False,False
normal,test,113.60118208404499,52.323617917381775,255,False,False,False
normal,test,123.6906509399414,66.53282736732369,244,False,False,False
normal,test,121.11698532104492,65.24917758149039,255,False,False,False
normal,test,113.93761825561523,74.24533690304612,250,False,False,False
normal,test,155.970947265625,59.17010670223982,246,False,False,False
normal,test,131.81775283813477,71.61586257521212,255,False,False,False
normal,test,175.98730850219727,38.86749139992818,254,False,False,False
normal,test,125.10899210121336,66.8496318978628,255,False,False,False
normal,test,109.99710858152966,60.283794445303826,255,False,False,False
normal,test,135.31975841522217,71.28290474583525,255,False,False,False
normal,test,136.66748046875,66.9103365491551,255,False,False,False
normal,test,118.72044944763184,67.42297064886408,255,False,False,False
normal,test,103.73471164703369,58.825086314331465,255,False,False,False
normal,test,123.8331184387207,66.48420758508462,251,False,False,False
normal,test,139.2623748779297,55.368139590503404,255,False,False,False
normal,test,115.43448257446289,53.3354497435737,244,False,False,False
normal,test,145.4427541179994,61.30659486842769,255,False,False,False
normal,test,122.84656429290771,69.20794201298945,255,False,False,False
normal,test,137.0738110479294,55.26395599033958,255,False,False,False
normal,test,158.57830810546875,49.63217274564855,255,False,False,False
normal,test,114.34291076660156,72.84557556104501,255,False,False,False
normal,test,107.1853494644165,63.55073513334797,255,False,False,False
normal,test,107.91730753898895,51.888957985973946,255,False,False,False
normal,test,94.72727966308594,62.8894843579134,255,False,False,False
normal,test,102.78008221640334,53.83516547545276,255,False,False,False
normal,test,153.64674472808838,42.72112825046396,252,False,False,False
normal,test,118.1323070526123,69.34749589037328,255,False,False,False
normal,test,111.82038116455078,67.1964372793869,255,False,False,False
normal,test,110.79120063781738,76.43087695601056,255,False,False,False
normal,test,130.1459584224224,62.77654801308241,255,False,False,False
normal,test,125.85765788395628,61.207406714737715,255,False,False,False
normal,test,116.59319686889648,67.13688800491764,255,False,False,False
normal,test,123.06324768066406,52.53087548583716,255,False,False,False
normal,test,121.75529479980469,49.34530676429977,255,False,False,False
normal,test,104.67526626586914,62.865071338014914,255,False,False,False
normal,test,130.31717681884766,67.46901500390044,253,False,False,False
normal,test,119.51226474973805,53.45333367310204,255,False,False,False
normal,test,113.79788732414846,70.5933688218363,255,False,False,False
normal,test,106.80036544799805,65.97089482682824,255,False,False,False
normal,test,142.7659330368042,59.37473727765835,255,False,False,False
normal,test,131.37972858253005,61.93610715168147,255,False,False,False
normal,test,109.80994415283203,52.65152537852633,231,False,False,False
normal,test,119.80780029296875,65.8955052062867,255,False,False,False
normal,test,116.26127624511719,68.08871789168097,253,False,False,False
normal,test,93.42496490478516,63.57816107687243,255,False,False,False
normal,test,111.68873500823975,69.89147271065463,255,False,False,False
normal,test,162.84916305541992,62.20412672147434,250,False,False,False
normal,test,132.05200442924476,61.51754422405679,255,False,False,False
normal,test,105.9864616394043,69.11175804719252,255,False,False,False
normal,test,120.7035140991211,56.689004746383425,255,False,False,False
normal,test,126.10169982910156,48.14941312891995,255,False,False,False
normal,test,146.2156219482422,49.18181782553555,255,False,False,False
normal,test,112.65170890490583,60.171062762208905,255,False,False,False
pneumonia,test,114.70758063586526,63.24095061218736,255,False,False,False
pneumonia,test,110.1457560296846,52.8728493354974,255,False,False,False
pneumonia,test,124.72756744541789,64.98511926794274,255,False,False,False
pneumonia,test,126.39424949536026,64.28619128220603,255,False,False,False
pneumonia,test,113.02073724129704,63.48336109620785,255,False,False,False
pneumonia,test,122.8920112555676,68.59778788218313,255,False,False,False
pneumonia,test,136.8656807744616,57.86022275664197,255,False,False,False
pneumonia,test,124.74858165922619,64.44472645361368,255,False,False,False
pneumonia,test,95.59715244068411,64.24261275126878,255,False,False,False
pneumonia,test,121.22082005092426,62.2859725349717,255,False,False,False
pneumonia,test,103.59126294492148,59.30333584691939,255,False,False,False
pneumonia,test,119.81049285044539,66.7205535386782,255,False,False,False
pneumonia,test,118.56728395061728,64.57634119980034,255,False,False,False
pneumonia,test,122.34795480692277,71.37962970708946,255,False,False,False
pneumonia,test,128.69037594112874,63.91953235762299,255,False,False,False
pneumonia,test,142.38288876864985,63.32580928109528,255,False,False,False
pneumonia,test,128.8937820363467,57.81783477165214,255,False,False,False
pneumonia,test,105.24810991567315,51.97973467717761,255,False,False,False
pneumonia,test,121.18886772260274,60.60305769949137,255,False,False,False
pneumonia,test,111.24510782555379,60.86559180505659,255,False,False,False
pneumonia,test,147.0679381476719,33.62482040651182,219,False,False,False
pneumonia,test,127.96036090285199,56.15795449292506,255,False,False,False
pneumonia,test,153.6472586908284,49.37867867778221,255,False,False,False
pneumonia,test,136.727282054126,66.83519668754866,255,False,False,False
pneumonia,test,131.04722720286884,74.73583133331192,255,False,False,False
pneumonia,test,115.63795377208494,62.52109214165345,255,False,False,False
pneumonia,test,106.04596090264938,63.89473623189796,255,False,False,False
pneumonia,test,167.16809969066367,28.133993519246747,195,False,False,False
pneumonia,test,154.91196899806909,45.34109705647643,255,False,False,False
pneumonia,test,142.1998787878788,56.770122387968335,215,False,False,False
pneumonia,test,118.0601524698614,64.33584606876498,255,False,False,False
pneumonia,test,109.4123522652303,47.6454017664772,255,False,False,False
pneumonia,test,119.34699838254811,54.75297151623897,255,False,False,False
pneumonia,test,104.67905885126328,57.950355835978655,255,False,False,False
pneumonia,test,120.88905982257604,57.9131116608528,255,False,False,False
pneumonia,test,122.92070373503384,54.0212019274293,255,False,False,False
pneumonia,test,145.08706693509126,38.047320515083385,214,False,False,False
pneumonia,test,124.91255123024787,34.598720589747664,195,False,False,False
pneumonia,test,170.55545264724952,48.89195722746261,255,False,False,False
pneumonia,test,133.5821021701568,47.318842962884204,255,False,False,False
pneumonia,test,111.97578859988931,37.768454745248214,181,False,False,False
pneumonia,test,122.87293791930888,53.70270456672295,255,False,False,False
pneumonia,test,131.59049255923713,64.0368880677736,255,False,False,False
pneumonia,test,125.74698522340032,52.317732204479945,255,False,False,False
pneumonia,test,105.96434496567505,47.771694053550036,255,False,False,False
pneumonia,test,124.80737778746966,52.14685225641104,255,False,False,False
pneumonia,test,118.32693414576056,53.25732327963535,255,False,False,False
pneumonia,test,99.47382836372223,55.50755824345319,255,False,False,False
pneumonia,test,131.2302959600051,64.69514071696082,255,False,False,False
pneumonia,test,102.48369260918253,56.39205002904277,255,False,False,False
pneumonia,test,109.31928066037736,46.49405419455756,255,False,False,False
pneumonia,test,139.30549675993217,70.38659807990705,255,False,False,False
pneumonia,test,107.11759298004559,57.88101456597771,255,False,False,False
pneumonia,test,136.30580377470176,72.72892449116875,255,False,False,False
pneumonia,test,99.21954399526014,47.06131388484915,255,False,False,False
pneumonia,test,122.59178930964626,68.62942550646576,255,False,False,False
pneumonia,test,125.64584870092615,52.676679657961095,255,False,False,False
pneumonia,test,143.21231396289608,50.79642501218055,255,False,False,False
pneumonia,test,131.81885565052232,60.57857600506873,255,False,False,False
pneumonia,test,124.02101695365646,67.87196279416213,255,False,False,False
pneumonia,test,146.01432658686545,56.12006306082989,255,False,False,False
pneumonia,test,117.66695172584743,63.48439006911467,255,False,False,False
pneumonia,test,136.76645267402378,61.759657460037495,255,False,False,False
pneumonia,test,108.9418875804489,64.08361173861364,255,False,False,False
pneumonia,test,167.07120370123286,41.52118532352738,255,False,False,False
pneumonia,test,141.66665367062842,77.81561993068479,255,False,False,False
pneumonia,test,128.0699554258304,56.65074448830799,255,False,False,False
pneumonia,test,105.30440424195285,73.1608322649142,255,False,False,False
pneumonia,test,103.75445156695157,35.83240210359648,255,False,False,False
pneumonia,test,135.9311215269047,69.21458479665989,255,False,False,False
pneumonia,test,90.49923946565235,52.28536668510351,255,False,False,False
pneumonia,test,109.45315001385383,50.72844603568148,255,False,False,False
pneumonia,test,142.2958010444744,68.54695783445007,255,False,False,False
pneumonia,test,124.61375899280576,59.51004952730988,255,False,False,False
pneumonia,test,141.07706705729166,72.67353685568447,255,False,False,False
pneumonia,test,130.2763257348765,67.36159643370118,255,False,False,False
pneumonia,test,124.93351344325609,51.8540330225943,255,False,False,False
pneumonia,test,125.14685361945362,62.729386990268544,255,False,False,False
pneumonia,test,122.79969404506454,66.10578856955478,255,False,False,False
pneumonia,test,123.57306842573986,66.58623175005026,255,False,False,False
pneumonia,test,134.62973263593884,57.07974076506312,255,False,False,False
pneumonia,test,128.20935114771578,53.07531370742544,255,False,False,False
pneumonia,test,136.76646931714757,64.63839678448451,255,False,False,False
pneumonia,test,138.676927742816,30.15229199659328,165,False,False,False
pneumonia,test,107.49668244105493,50.384369974404486,255,False,False,False
pneumonia,test,159.73353954603954,48.13999511853794,255,False,False,False
pneumonia,test,113.13498235317445,68.0890001684508,255,False,False,False
pneumonia,test,118.33574275616174,57.37525134858639,255,False,False,False
pneumonia,test,112.00172798216276,50.969619908609076,255,False,False,False
pneumonia,test,122.01498758106891,63.76596513224612,255,False,False,False
pneumonia,test,114.99640414167916,58.58176709098007,255,False,False,False
pneumonia,test,94.15757605359052,54.319403081834615,255,False,False,False
pneumonia,test,120.79290469669226,66.06306448968735,255,False,False,False
pneumonia,test,132.98858376880113,64.98489957179372,255,False,False,False
pneumonia,test,135.83182490018427,35.26232927683014,255,False,False,False
pneumonia,test,137.39055390298662,61.30545544841394,255,False,False,False
pneumonia,test,131.07298585527042,61.53098495089932,255,False,False,False
pneumonia,test,122.85014180847514,51.501105402282505,255,False,False,False
pneumonia,test,138.67658231276226,69.16435105597502,255,False,False,False
pneumonia,test,118.22804570194076,57.24652929807686,255,False,False,False
pneumonia,test,133.7492384480453,63.079681893664606,255,False,False,False
pneumonia,test,159.3230666800622,69.43660046290275,255,False,False,False
pneumonia,test,136.8694173244703,76.67636743149572,255,False,False,False
pneumonia,test,106.63559210526316,52.93283265304935,255,False,False,False
pneumonia,test,138.16913187966418,50.02587775238952,255,False,False,False
pneumonia,test,123.74908502252252,47.62221772322538,255,False,False,False
pneumonia,test,157.3827184128089,73.88633144300546,255,False,False,False
pneumonia,test,121.10645746973672,80.00079015558227,255,False,False,False
pneumonia,test,121.89657617504052,57.610558488069216,255,False,False,False
pneumonia,test,162.33708217426417,63.7162745543363,255,False,False,False
pneumonia,test,133.21472722787175,58.79527742919967,255,False,False,False
pneumonia,test,159.52736829870463,50.31056210517247,255,False,False,False
pneumonia,test,103.64368272994129,54.96413235271645,255,False,False,False
pneumonia,test,115.82487700460202,65.32214137882842,255,False,False,False
pneumonia,test,118.88253393059111,51.02638147501865,255,False,False,False
pneumonia,test,98.56496006944444,44.018314476545385,255,False,False,False
pneumonia,test,140.82894575872803,57.293828028350354,255,False,False,False
pneumonia,test,118.57742690299604,61.13658789879052,255,False,False,False
pneumonia,test,116.2096503723977,67.20630638207835,255,False,False,False
pneumonia,test,97.8109071860109,40.3163675849883,255,False,False,False
pneumonia,test,110.11948567700236,62.87361933573983,255,False,False,False
pneumonia,test,109.24884364544627,52.356463902020614,255,False,False,False
pneumonia,test,92.89794964460143,50.13729170614793,255,False,False,False
pneumonia,test,116.79364085280845,58.5652985443838,255,False,False,False
pneumonia,test,101.43945348017822,49.89673035953287,255,False,False,False
pneumonia,test,163.74237444196427,60.404322339155925,255,False,False,False
pneumonia,test,146.246137104606,62.597278129132995,255,False,False,False
pneumonia,test,142.4453967808497,60.66903275442038,255,False,False,False
pneumonia,test,112.77911912863624,59.919117899334374,255,False,False,False
pneumonia,test,120.03912353987778,49.2468141736689,255,False,False,False
pneumonia,test,121.14419372839862,48.31663241374866,255,False,False,False
pneumonia,test,139.92030764751553,60.11642748194625,255,False,False,False
pneumonia,test,138.03731224423362,68.43076318343725,255,False,False,False
pneumonia,test,106.89974051416525,68.29739397382558,255,False,False,False
pneumonia,test,98.80430449259991,72.91214688649241,255,False,False,False
pneumonia,test,122.48982716686321,47.01866725516733,255,False,False,False
pneumonia,test,121.76562581050939,51.858853806143856,255,False,False,False
pneumonia,test,91.64774746758783,74.39318983127318,255,False,False,False
pneumonia,test,122.75576210474308,72.49861908761315,255,False,False,False
pneumonia,test,117.4703276148371,75.51349711380249,255,False,False,False
pneumonia,test,102.35032894736842,58.35667948549485,255,False,False,False
pneumonia,test,151.89673692267132,70.02471690110133,255,False,False,False
pneumonia,test,104.70452834491203,55.42183175675702,255,False,False,False
pneumonia,test,132.66998325892857,72.27545829391678,255,False,False,False
pneumonia,test,117.02745444900393,56.42917448576324,255,False,False,False
pneumonia,test,109.67591511850338,63.95637825507882,255,False,False,False
pneumonia,test,119.06963809431858,58.124674089366444,255,False,False,False
pneumonia,test,142.55825727042833,59.081043041344834,255,False,False,False
pneumonia,test,119.15426858628659,62.48392628308107,255,False,False,False
pneumonia,test,118.71160235376962,65.03278666970596,255,False,False,False
pneumonia,test,122.02636187260633,44.99798805914956,255,False,False,False
pneumonia,test,97.89847424591002,52.21950455252749,255,False,False,False
pneumonia,test,86.6605111070977,71.44130657781334,255,False,False,False
pneumonia,test,123.45279375996118,69.26868292279197,255,False,False,False
pneumonia,test,124.30311243993447,68.8716656391364,255,False,False,False
pneumonia,test,113.6602921686747,72.45981274504626,255,False,False,False
pneumonia,test,128.32831308974536,57.878638778153885,255,False,False,False
pneumonia,test,121.96835963045478,64.08068264968172,255,False,False,False
pneumonia,test,135.05093791212502,63.871269840580844,255,False,False,False
pneumonia,test,141.9780112044818,58.63368258884859,255,False,False,False
pneumonia,test,152.3339737341096,41.62460707635546,217,False,False,False
pneumonia,test,122.8344406548987,65.72675652925126,255,False,False,False
pneumonia,test,111.26353157690818,59.44874149734249,255,False,False,False
pneumonia,test,118.592327669235,50.44879144122261,255,False,False,False
pneumonia,test,134.6127613554434,43.283379436470604,206,False,False,False
pneumonia,test,99.62208426440242,57.17450006714219,255,False,False,False
pneumonia,test,131.1775265105504,62.66072147991845,255,False,False,False
pneumonia,test,127.59026163292552,61.40925226962624,255,False,False,False
pneumonia,test,168.8180784574468,64.30384215055608,255,False,False,False
pneumonia,test,125.96561735110966,64.30489500750957,255,False,False,False
pneumonia,test,82.5321086758983,49.41014111602063,255,False,False,False
pneumonia,test,102.03817501099815,66.90409322014482,255,False,False,False
pneumonia,test,115.51267071871368,44.691569917473856,255,False,False,False
pneumonia,test,127.3662488482801,54.01528944729778,255,False,False,False
pneumonia,test,109.55223755215856,46.951170040082125,255,False,False,False
pneumonia,test,133.97269770002123,51.73416281011689,255,False,False,False
pneumonia,test,142.4129454491058,54.88456683144602,255,False,False,False
pneumonia,test,122.1397256621947,59.24062224379945,255,False,False,False
pneumonia,test,143.0990377337454,70.09733462169847,255,False,False,False
pneumonia,test,129.09622054752904,61.79060121550491,255,False,False,False
pneumonia,test,109.16197530148423,59.26553411560961,255,False,False,False
pneumonia,test,166.93918141337033,51.198174875739525,255,False,False,False
pneumonia,test,118.58763370051085,56.888168600070586,255,False,False,False
pneumonia,test,184.17222060459162,68.60800539521894,255,False,False,False
pneumonia,test,122.0741081154684,69.22923724313594,255,False,False,False
pneumonia,test,87.61207170362415,57.53257249719396,255,False,False,False
pneumonia,test,138.13131668977573,64.14433356668806,255,False,False,False
pneumonia,test,114.39791637035984,54.68044767456691,255,False,False,False
pneumonia,test,115.34868082629413,51.54413460962316,255,False,False,False
pneumonia,test,139.0764413675683,38.126385627938205,255,False,False,False
pneumonia,test,126.09820457559681,60.09977125083294,255,False,False,False
pneumonia,test,142.5071075834995,66.35398555505039,255,False,False,False
pneumonia,test,135.62496743283927,52.85940244929916,255,False,False,False
pneumonia,test,157.47014388302296,44.42099571715722,255,False,False,False
pneumonia,test,108.99909037406312,61.646269839075266,255,False,False,False
pneumonia,test,87.26609065827216,60.21578622673045,255,False,False,False
pneumonia,test,137.19031396625735,64.30540683892839,255,False,False,False
pneumonia,test,132.41223622095788,54.498844376892336,255,False,False,False
pneumonia,test,108.70734099465028,63.289530417926144,255,False,False,False
pneumonia,test,111.55890386964029,55.210761986792534,255,False,False,False
